Admin_Unit_Code,Sub_Unit_Code,Site_Name,Plot_Name,Location_Type,Year,Date,Start_Time,End_Time,Observer,Visit,Interval_Length,ID_Method,Distance,Flyover_Observed,Sex,Common_Name,Scientific_Name,AcceptedTSN,TaxonCode,AOU_Code,PIF_Watchlist_Status,Regional_Stewardship_Status,Temperature,Humidity,Sky,Wind,Disturbance,Previously_Obs,Initial_Three_Min_Cnt,Habitat_Source,Source_Sheet,Month,Month_Name,Season,Start_Hour,Sky_Clean,Distance_Clean,Distance_Rank,Wind_Category,Disturbance_Level,Interval_Mid_Min,At_Risk
MONO,,,MONO-0073,Grassland,2018,2018-05-10,07:30:00,07:41:00,Brian Swimelar,1,0-2.5 min,Singing,<= 50 Meters,False,Male,Red-winged Blackbird,Agelaius phoeniceus,179045.0,93613.0,RWBL,False,False,19.0,63.0,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Slight effect on count,False,True,Grassland,MONO,5,May,Spring,7,Partly Cloudy,<= 50 Meters,1.0,Light Air,Slight,1.25,False
MONO,,,MONO-0073,Grassland,2018,2018-05-10,07:30:00,07:41:00,Brian Swimelar,1,5 - 7.5 min,Visualization,50 - 100 Meters,False,Undetermined,American Robin,Turdus migratorius,179759.0,87136.0,AMRO,False,False,19.0,63.0,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Slight effect on count,False,False,Grassland,MONO,5,May,Spring,7,Partly Cloudy,50 - 100 Meters,2.0,Light Air,Slight,6.25,False
MONO,,,MONO-0073,Grassland,2018,2018-05-10,07:30:00,07:41:00,Brian Swimelar,1,2.5 - 5 min,Visualization,50 - 100 Meters,False,Undetermined,Red-winged Blackbird,Agelaius phoeniceus,179045.0,93613.0,RWBL,False,False,19.0,63.0,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Slight effect on count,False,False,Grassland,MONO,5,May,Spring,7,Partly Cloudy,50 - 100 Meters,2.0,Light Air,Slight,3.75,False
MONO,,,MONO-0073,Grassland,2018,2018-05-10,07:30:00,07:41:00,Brian Swimelar,1,2.5 - 5 min,Visualization,<= 50 Meters,False,Undetermined,Northern Mockingbird,Mimus polyglottos,178620.0,88394.0,NOMO,False,False,19.0,63.0,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Slight effect on count,False,False,Grassland,MONO,5,May,Spring,7,Partly Cloudy,<= 50 Meters,1.0,Light Air,Slight,3.75,False
MONO,,,MONO-0073,Grassland,2018,2018-05-10,07:30:00,07:41:00,Brian Swimelar,1,0-2.5 min,Visualization,<= 50 Meters,False,Undetermined,American Robin,Turdus migratorius,179759.0,87136.0,AMRO,False,False,19.0,63.0,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Slight effect on count,False,True,Grassland,MONO,5,May,Spring,7,Partly Cloudy,<= 50 Meters,1.0,Light Air,Slight,1.25,False
MONO,,,MONO-0073,Grassland,2018,2018-05-10,07:30:00,07:41:00,Brian Swimelar,1,7.5 - 10 min,Visualization,,True,Undetermined,Common Grackle,Quiscalus quiscula,179104.0,94206.0,COGR,False,False,19.0,63.0,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Slight effect on count,False,False,Grassland,MONO,5,May,Spring,7,Partly Cloudy,nan,,Light Air,Slight,8.75,False
MONO,,,MONO-0073,Grassland,2018,2018-05-10,07:30:00,07:41:00,Brian Swimelar,1,7.5 - 10 min,Visualization,,True,Undetermined,Barn Swallow,Hirundo rustica,178448.0,87409.0,BARS,False,False,19.0,63.0,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Slight effect on count,False,False,Grassland,MONO,5,May,Spring,7,Partly Cloudy,nan,,Light Air,Slight,8.75,False
MONO,,,MONO-0065,Grassland,2018,2018-05-10,07:54:00,08:05:00,Brian Swimelar,1,7.5 - 10 min,Visualization,<= 50 Meters,False,Undetermined,Cedar Waxwing,Bombycilla cedrorum,178532.0,88296.0,CEDW,False,False,19.0,63.0,Cloudy/Overcast,Light air movement (1-3 mph) smoke drifts,Slight effect on count,False,False,Grassland,MONO,5,May,Spring,7,Overcast,<= 50 Meters,1.0,Light Air,Slight,8.75,False
MONO,,,MONO-0065,Grassland,2018,2018-05-10,07:54:00,08:05:00,Brian Swimelar,1,5 - 7.5 min,Visualization,<= 50 Meters,False,Male,Red-winged Blackbird,Agelaius phoeniceus,179045.0,93613.0,RWBL,False,False,19.0,63.0,Cloudy/Overcast,Light air movement (1-3 mph) smoke drifts,Slight effect on count,False,False,Grassland,MONO,5,May,Spring,7,Overcast,<= 50 Meters,1.0,Light Air,Slight,6.25,False
MONO,,,MONO-0065,Grassland,2018,2018-05-10,07:54:00,08:05:00,Brian Swimelar,1,2.5 - 5 min,Visualization,,True,Undetermined,Red-winged Blackbird,Agelaius phoeniceus,179045.0,93613.0,RWBL,False,False,19.0,63.0,Cloudy/Overcast,Light air movement (1-3 mph) smoke drifts,Slight effect on count,False,False,Grassland,MONO,5,May,Spring,7,Overcast,nan,,Light Air,Slight,3.75,False
MONO,,,MONO-0065,Grassland,2018,2018-05-10,07:54:00,08:05:00,Brian Swimelar,1,2.5 - 5 min,Visualization,<= 50 Meters,False,Undetermined,Gray Catbird,Dumetella carolinensis,178625.0,89977.0,GRCA,False,False,19.0,63.0,Cloudy/Overcast,Light air movement (1-3 mph) smoke drifts,Slight effect on count,False,False,Grassland,MONO,5,May,Spring,7,Overcast,<= 50 Meters,1.0,Light Air,Slight,3.75,False
MONO,,,MONO-0065,Grassland,2018,2018-05-10,07:54:00,08:05:00,Brian Swimelar,1,0-2.5 min,Visualization,,True,Undetermined,Gray Catbird,Dumetella carolinensis,178625.0,89977.0,GRCA,False,False,19.0,63.0,Cloudy/Overcast,Light air movement (1-3 mph) smoke drifts,Slight effect on count,False,True,Grassland,MONO,5,May,Spring,7,Overcast,nan,,Light Air,Slight,1.25,False
MONO,,,MONO-0065,Grassland,2018,2018-05-10,07:54:00,08:05:00,Brian Swimelar,1,7.5 - 10 min,Visualization,,True,Male,Red-winged Blackbird,Agelaius phoeniceus,179045.0,93613.0,RWBL,False,False,19.0,63.0,Cloudy/Overcast,Light air movement (1-3 mph) smoke drifts,Slight effect on count,False,False,Grassland,MONO,5,May,Spring,7,Overcast,nan,,Light Air,Slight,8.75,False
MONO,,,MONO-0065,Grassland,2018,2018-05-10,07:54:00,08:05:00,Brian Swimelar,1,0-2.5 min,Visualization,,True,Undetermined,Mourning Dove,Zenaida macroura,177125.0,82737.0,MODO,False,False,19.0,63.0,Cloudy/Overcast,Light air movement (1-3 mph) smoke drifts,Slight effect on count,False,True,Grassland,MONO,5,May,Spring,7,Overcast,nan,,Light Air,Slight,1.25,False
MONO,,,MONO-0065,Grassland,2018,2018-05-10,07:54:00,08:05:00,Brian Swimelar,1,0-2.5 min,Visualization,,True,Undetermined,Blue Jay,Cyanocitta cristata,179680.0,86252.0,BLJA,False,False,19.0,63.0,Cloudy/Overcast,Light air movement (1-3 mph) smoke drifts,Slight effect on count,False,True,Grassland,MONO,5,May,Spring,7,Overcast,nan,,Light Air,Slight,1.25,False
MONO,,,MONO-0065,Grassland,2018,2018-05-10,07:54:00,08:05:00,Brian Swimelar,1,0-2.5 min,Visualization,<= 50 Meters,False,Undetermined,American Goldfinch,Carduelis tristis,179236.0,95286.0,AMGO,False,False,19.0,63.0,Cloudy/Overcast,Light air movement (1-3 mph) smoke drifts,Slight effect on count,False,True,Grassland,MONO,5,May,Spring,7,Overcast,<= 50 Meters,1.0,Light Air,Slight,1.25,False
MONO,,,MONO-0063,Grassland,2018,2018-05-10,08:39:00,08:50:00,Brian Swimelar,1,0-2.5 min,Visualization,,True,Undetermined,Barn Swallow,Hirundo rustica,178448.0,87409.0,BARS,False,False,19.0,63.0,Cloudy/Overcast,Light breeze (4-7 mph) wind felt on face,Serious effect on count,False,True,Grassland,MONO,5,May,Spring,8,Overcast,nan,,Light Breeze,Other,1.25,False
MONO,,,MONO-0063,Grassland,2018,2018-05-10,08:39:00,08:50:00,Brian Swimelar,1,7.5 - 10 min,Visualization,,True,Undetermined,American Crow,Corvus brachyrhynchos,179731.0,87106.0,AMCR,False,False,19.0,63.0,Cloudy/Overcast,Light breeze (4-7 mph) wind felt on face,Serious effect on count,False,False,Grassland,MONO,5,May,Spring,8,Overcast,nan,,Light Breeze,Other,8.75,False
MONO,,,MONO-0063,Grassland,2018,2018-05-10,08:39:00,08:50:00,Brian Swimelar,1,7.5 - 10 min,Singing,50 - 100 Meters,False,Male,Grasshopper Sparrow,Ammodramus savannarum,179333.0,83867.0,GRSP,False,False,19.0,63.0,Cloudy/Overcast,Light breeze (4-7 mph) wind felt on face,Serious effect on count,False,False,Grassland,MONO,5,May,Spring,8,Overcast,50 - 100 Meters,2.0,Light Breeze,Other,8.75,False
MONO,,,MONO-0063,Grassland,2018,2018-05-10,08:39:00,08:50:00,Brian Swimelar,1,5 - 7.5 min,Visualization,,True,Undetermined,Red-winged Blackbird,Agelaius phoeniceus,179045.0,93613.0,RWBL,False,False,19.0,63.0,Cloudy/Overcast,Light breeze (4-7 mph) wind felt on face,Serious effect on count,False,False,Grassland,MONO,5,May,Spring,8,Overcast,nan,,Light Breeze,Other,6.25,False
MONO,,,MONO-0063,Grassland,2018,2018-05-10,08:39:00,08:50:00,Brian Swimelar,1,5 - 7.5 min,Singing,50 - 100 Meters,False,Undetermined,Grasshopper Sparrow,Ammodramus savannarum,179333.0,83867.0,GRSP,False,False,19.0,63.0,Cloudy/Overcast,Light breeze (4-7 mph) wind felt on face,Serious effect on count,False,False,Grassland,MONO,5,May,Spring,8,Overcast,50 - 100 Meters,2.0,Light Breeze,Other,6.25,False
MONO,,,MONO-0072,Grassland,2018,2018-05-10,08:21:00,08:32:00,Brian Swimelar,1,2.5 - 5 min,Visualization,,True,Undetermined,Red-winged Blackbird,Agelaius phoeniceus,179045.0,93613.0,RWBL,False,False,19.0,63.0,Cloudy/Overcast,Light air movement (1-3 mph) smoke drifts,Serious effect on count,False,False,Grassland,MONO,5,May,Spring,8,Overcast,nan,,Light Air,Other,3.75,False
MONO,,,MONO-0072,Grassland,2018,2018-05-10,08:21:00,08:32:00,Brian Swimelar,1,2.5 - 5 min,Singing,50 - 100 Meters,False,Male,Indigo Bunting,Passerina cyanea,179150.0,94257.0,INBU,False,True,19.0,63.0,Cloudy/Overcast,Light air movement (1-3 mph) smoke drifts,Serious effect on count,False,False,Grassland,MONO,5,May,Spring,8,Overcast,50 - 100 Meters,2.0,Light Air,Other,3.75,True
MONO,,,MONO-0072,Grassland,2018,2018-05-10,08:21:00,08:32:00,Brian Swimelar,1,7.5 - 10 min,Visualization,,True,Undetermined,Northern Mockingbird,Mimus polyglottos,178620.0,88394.0,NOMO,False,False,19.0,63.0,Cloudy/Overcast,Light air movement (1-3 mph) smoke drifts,Serious effect on count,False,False,Grassland,MONO,5,May,Spring,8,Overcast,nan,,Light Air,Other,8.75,False
MONO,,,MONO-0072,Grassland,2018,2018-05-10,08:21:00,08:32:00,Brian Swimelar,1,0-2.5 min,Singing,50 - 100 Meters,False,Male,Red-winged Blackbird,Agelaius phoeniceus,179045.0,93613.0,RWBL,False,False,19.0,63.0,Cloudy/Overcast,Light air movement (1-3 mph) smoke drifts,Serious effect on count,False,True,Grassland,MONO,5,May,Spring,8,Overcast,50 - 100 Meters,2.0,Light Air,Other,1.25,False
MONO,,,MONO-0072,Grassland,2018,2018-05-10,08:21:00,08:32:00,Brian Swimelar,1,0-2.5 min,Visualization,,True,Undetermined,European Starling,Sturnus vulgaris,179637.0,86204.0,EUST,False,False,19.0,63.0,Cloudy/Overcast,Light air movement (1-3 mph) smoke drifts,Serious effect on count,False,True,Grassland,MONO,5,May,Spring,8,Overcast,nan,,Light Air,Other,1.25,False
MONO,,,MONO-0053,Grassland,2018,2018-05-10,09:22:00,09:33:00,Brian Swimelar,1,2.5 - 5 min,Visualization,,True,Undetermined,Barn Swallow,Hirundo rustica,178448.0,87409.0,BARS,False,False,19.0,63.0,Cloudy/Overcast,Light breeze (4-7 mph) wind felt on face,Moderate effect on count,False,True,Grassland,MONO,5,May,Spring,9,Overcast,nan,,Light Breeze,Moderate,3.75,False
MONO,,,MONO-0053,Grassland,2018,2018-05-10,09:22:00,09:33:00,Brian Swimelar,1,5 - 7.5 min,Singing,50 - 100 Meters,False,Male,Indigo Bunting,Passerina cyanea,179150.0,94257.0,INBU,False,True,19.0,63.0,Cloudy/Overcast,Light breeze (4-7 mph) wind felt on face,Moderate effect on count,False,False,Grassland,MONO,5,May,Spring,9,Overcast,50 - 100 Meters,2.0,Light Breeze,Moderate,6.25,True
MONO,,,MONO-0053,Grassland,2018,2018-05-10,09:22:00,09:33:00,Brian Swimelar,1,2.5 - 5 min,Visualization,,True,Undetermined,American Crow,Corvus brachyrhynchos,179731.0,87106.0,AMCR,False,False,19.0,63.0,Cloudy/Overcast,Light breeze (4-7 mph) wind felt on face,Moderate effect on count,False,False,Grassland,MONO,5,May,Spring,9,Overcast,nan,,Light Breeze,Moderate,3.75,False
MONO,,,MONO-0053,Grassland,2018,2018-05-10,09:22:00,09:33:00,Brian Swimelar,1,2.5 - 5 min,Singing,<= 50 Meters,False,Male,Grasshopper Sparrow,Ammodramus savannarum,179333.0,83867.0,GRSP,False,False,19.0,63.0,Cloudy/Overcast,Light breeze (4-7 mph) wind felt on face,Moderate effect on count,False,True,Grassland,MONO,5,May,Spring,9,Overcast,<= 50 Meters,1.0,Light Breeze,Moderate,3.75,False
MONO,,,MONO-0053,Grassland,2018,2018-05-10,09:22:00,09:33:00,Brian Swimelar,1,7.5 - 10 min,Singing,50 - 100 Meters,False,Male,Brown-headed Cowbird,Molothrus ater,179112.0,94215.0,BHCO,False,False,19.0,63.0,Cloudy/Overcast,Light breeze (4-7 mph) wind felt on face,Moderate effect on count,False,False,Grassland,MONO,5,May,Spring,9,Overcast,50 - 100 Meters,2.0,Light Breeze,Moderate,8.75,False
MONO,,,MONO-0062,Grassland,2018,2018-05-10,09:00:00,09:11:00,Brian Swimelar,1,7.5 - 10 min,Visualization,,True,Undetermined,Cedar Waxwing,Bombycilla cedrorum,178532.0,88296.0,CEDW,False,False,19.0,63.0,Cloudy/Overcast,Light air movement (1-3 mph) smoke drifts,Serious effect on count,False,False,Grassland,MONO,5,May,Spring,9,Overcast,nan,,Light Air,Other,8.75,False
MONO,,,MONO-0062,Grassland,2018,2018-05-10,09:00:00,09:11:00,Brian Swimelar,1,0-2.5 min,Visualization,<= 50 Meters,False,Undetermined,Brown Thrasher,Toxostoma rufum,178627.0,89979.0,BRTH,False,True,19.0,63.0,Cloudy/Overcast,Light air movement (1-3 mph) smoke drifts,Serious effect on count,False,True,Grassland,MONO,5,May,Spring,9,Overcast,<= 50 Meters,1.0,Light Air,Other,1.25,True
MONO,,,MONO-0055,Grassland,2018,2018-05-10,09:57:00,10:08:00,Brian Swimelar,1,2.5 - 5 min,Visualization,,True,Undetermined,Cedar Waxwing,Bombycilla cedrorum,178532.0,88296.0,CEDW,False,False,19.0,63.0,Cloudy/Overcast,Light air movement (1-3 mph) smoke drifts,Slight effect on count,False,True,Grassland,MONO,5,May,Spring,9,Overcast,nan,,Light Air,Slight,3.75,False
MONO,,,MONO-0055,Grassland,2018,2018-05-10,09:57:00,10:08:00,Brian Swimelar,1,0-2.5 min,Singing,50 - 100 Meters,False,Male,Chipping Sparrow,Spizella passerina,179435.0,84781.0,CHSP,False,False,19.0,63.0,Cloudy/Overcast,Light air movement (1-3 mph) smoke drifts,Slight effect on count,False,True,Grassland,MONO,5,May,Spring,9,Overcast,50 - 100 Meters,2.0,Light Air,Slight,1.25,False
MONO,,,MONO-0055,Grassland,2018,2018-05-10,09:57:00,10:08:00,Brian Swimelar,1,2.5 - 5 min,Visualization,,True,Undetermined,Barn Swallow,Hirundo rustica,178448.0,87409.0,BARS,False,False,19.0,63.0,Cloudy/Overcast,Light air movement (1-3 mph) smoke drifts,Slight effect on count,False,True,Grassland,MONO,5,May,Spring,9,Overcast,nan,,Light Air,Slight,3.75,False
MONO,,,MONO-0055,Grassland,2018,2018-05-10,09:57:00,10:08:00,Brian Swimelar,1,5 - 7.5 min,Singing,50 - 100 Meters,False,Male,American Robin,Turdus migratorius,179759.0,87136.0,AMRO,False,False,19.0,63.0,Cloudy/Overcast,Light air movement (1-3 mph) smoke drifts,Slight effect on count,False,False,Grassland,MONO,5,May,Spring,9,Overcast,50 - 100 Meters,2.0,Light Air,Slight,6.25,False
MONO,,,MONO-0055,Grassland,2018,2018-05-10,09:57:00,10:08:00,Brian Swimelar,1,0-2.5 min,Visualization,50 - 100 Meters,False,Undetermined,American Crow,Corvus brachyrhynchos,179731.0,87106.0,AMCR,False,False,19.0,63.0,Cloudy/Overcast,Light air movement (1-3 mph) smoke drifts,Slight effect on count,False,True,Grassland,MONO,5,May,Spring,9,Overcast,50 - 100 Meters,2.0,Light Air,Slight,1.25,False
MONO,,,MONO-0055,Grassland,2018,2018-05-10,09:57:00,10:08:00,Brian Swimelar,1,5 - 7.5 min,Calling,50 - 100 Meters,False,Undetermined,Blue Jay,Cyanocitta cristata,179680.0,86252.0,BLJA,False,False,19.0,63.0,Cloudy/Overcast,Light air movement (1-3 mph) smoke drifts,Slight effect on count,False,False,Grassland,MONO,5,May,Spring,9,Overcast,50 - 100 Meters,2.0,Light Air,Slight,6.25,False
MONO,,,MONO-0055,Grassland,2018,2018-05-10,09:57:00,10:08:00,Brian Swimelar,1,0-2.5 min,Singing,50 - 100 Meters,False,Male,Grasshopper Sparrow,Ammodramus savannarum,179333.0,83867.0,GRSP,False,False,19.0,63.0,Cloudy/Overcast,Light air movement (1-3 mph) smoke drifts,Slight effect on count,False,True,Grassland,MONO,5,May,Spring,9,Overcast,50 - 100 Meters,2.0,Light Air,Slight,1.25,False
MONO,,,MONO-0055,Grassland,2018,2018-05-10,09:57:00,10:08:00,Brian Swimelar,1,5 - 7.5 min,Singing,50 - 100 Meters,False,Undetermined,Eastern Tufted Titmouse,Baeolophus bicolor,554138.0,266957.0,ETTI,False,False,19.0,63.0,Cloudy/Overcast,Light air movement (1-3 mph) smoke drifts,Slight effect on count,False,False,Grassland,MONO,5,May,Spring,9,Overcast,50 - 100 Meters,2.0,Light Air,Slight,6.25,False
MONO,,,MONO-0055,Grassland,2018,2018-05-10,09:57:00,10:08:00,Brian Swimelar,1,0-2.5 min,Singing,50 - 100 Meters,False,Undetermined,Carolina Wren,Thryothorus ludovicianus,178581.0,88350.0,CARW,False,False,19.0,63.0,Cloudy/Overcast,Light air movement (1-3 mph) smoke drifts,Slight effect on count,False,True,Grassland,MONO,5,May,Spring,9,Overcast,50 - 100 Meters,2.0,Light Air,Slight,1.25,False
MONO,,,MONO-0055,Grassland,2018,2018-05-10,09:57:00,10:08:00,Brian Swimelar,1,7.5 - 10 min,Singing,50 - 100 Meters,False,Undetermined,Song Sparrow,Melospiza melodia,179492.0,85643.0,SOSP,False,False,19.0,63.0,Cloudy/Overcast,Light air movement (1-3 mph) smoke drifts,Slight effect on count,False,False,Grassland,MONO,5,May,Spring,9,Overcast,50 - 100 Meters,2.0,Light Air,Slight,8.75,False
MONO,,,MONO-0054,Grassland,2018,2018-05-10,09:40:00,09:51:00,Brian Swimelar,1,2.5 - 5 min,Visualization,,True,Undetermined,European Starling,Sturnus vulgaris,179637.0,86204.0,EUST,False,False,19.0,63.0,Cloudy/Overcast,Light air movement (1-3 mph) smoke drifts,Serious effect on count,False,False,Grassland,MONO,5,May,Spring,9,Overcast,nan,,Light Air,Other,3.75,False
MONO,,,MONO-0054,Grassland,2018,2018-05-10,09:40:00,09:51:00,Brian Swimelar,1,5 - 7.5 min,Singing,<= 50 Meters,False,Male,Grasshopper Sparrow,Ammodramus savannarum,179333.0,83867.0,GRSP,False,False,19.0,63.0,Cloudy/Overcast,Light air movement (1-3 mph) smoke drifts,Serious effect on count,False,False,Grassland,MONO,5,May,Spring,9,Overcast,<= 50 Meters,1.0,Light Air,Other,6.25,False
MONO,,,MONO-0054,Grassland,2018,2018-05-10,09:40:00,09:51:00,Brian Swimelar,1,7.5 - 10 min,Visualization,50 - 100 Meters,False,Undetermined,Barn Swallow,Hirundo rustica,178448.0,87409.0,BARS,False,False,19.0,63.0,Cloudy/Overcast,Light air movement (1-3 mph) smoke drifts,Serious effect on count,False,False,Grassland,MONO,5,May,Spring,9,Overcast,50 - 100 Meters,2.0,Light Air,Other,8.75,False
MONO,,,MONO-0054,Grassland,2018,2018-05-10,09:40:00,09:51:00,Brian Swimelar,1,0-2.5 min,Singing,50 - 100 Meters,False,Male,Grasshopper Sparrow,Ammodramus savannarum,179333.0,83867.0,GRSP,False,False,19.0,63.0,Cloudy/Overcast,Light air movement (1-3 mph) smoke drifts,Serious effect on count,False,True,Grassland,MONO,5,May,Spring,9,Overcast,50 - 100 Meters,2.0,Light Air,Other,1.25,False
MONO,,,MONO-0054,Grassland,2018,2018-05-10,09:40:00,09:51:00,Brian Swimelar,1,0-2.5 min,Visualization,,True,Undetermined,Barn Swallow,Hirundo rustica,178448.0,87409.0,BARS,False,False,19.0,63.0,Cloudy/Overcast,Light air movement (1-3 mph) smoke drifts,Serious effect on count,False,True,Grassland,MONO,5,May,Spring,9,Overcast,nan,,Light Air,Other,1.25,False
MONO,,,MONO-0054,Grassland,2018,2018-05-10,09:40:00,09:51:00,Brian Swimelar,1,0-2.5 min,Visualization,,True,Undetermined,American Crow,Corvus brachyrhynchos,179731.0,87106.0,AMCR,False,False,19.0,63.0,Cloudy/Overcast,Light air movement (1-3 mph) smoke drifts,Serious effect on count,False,True,Grassland,MONO,5,May,Spring,9,Overcast,nan,,Light Air,Other,1.25,False
MONO,,,MONO-0054,Grassland,2018,2018-05-10,09:40:00,09:51:00,Brian Swimelar,1,0-2.5 min,Visualization,50 - 100 Meters,False,Male,Brown-headed Cowbird,Molothrus ater,179112.0,94215.0,BHCO,False,False,19.0,63.0,Cloudy/Overcast,Light air movement (1-3 mph) smoke drifts,Serious effect on count,False,True,Grassland,MONO,5,May,Spring,9,Overcast,50 - 100 Meters,2.0,Light Air,Other,1.25,False
MONO,,,MONO-0054,Grassland,2018,2018-05-10,09:40:00,09:51:00,Brian Swimelar,1,0-2.5 min,Visualization,50 - 100 Meters,False,Female,Brown-headed Cowbird,Molothrus ater,179112.0,94215.0,BHCO,False,False,19.0,63.0,Cloudy/Overcast,Light air movement (1-3 mph) smoke drifts,Serious effect on count,False,True,Grassland,MONO,5,May,Spring,9,Overcast,50 - 100 Meters,2.0,Light Air,Other,1.25,False
MONO,,,MONO-0054,Grassland,2018,2018-05-10,09:40:00,09:51:00,Brian Swimelar,1,2.5 - 5 min,Singing,<= 50 Meters,False,Male,Eastern Wood-Pewee,Contopus virens,178359.0,85846.0,EAWP,False,True,19.0,63.0,Cloudy/Overcast,Light air movement (1-3 mph) smoke drifts,Serious effect on count,False,True,Grassland,MONO,5,May,Spring,9,Overcast,<= 50 Meters,1.0,Light Air,Other,3.75,True
MONO,,,MONO-0054,Grassland,2018,2018-05-10,09:40:00,09:51:00,Brian Swimelar,1,2.5 - 5 min,Singing,50 - 100 Meters,False,Male,Red-winged Blackbird,Agelaius phoeniceus,179045.0,93613.0,RWBL,False,False,19.0,63.0,Cloudy/Overcast,Light air movement (1-3 mph) smoke drifts,Serious effect on count,False,False,Grassland,MONO,5,May,Spring,9,Overcast,50 - 100 Meters,2.0,Light Air,Other,3.75,False
MONO,,,MONO-0032,Grassland,2018,2018-05-10,06:10:00,06:20:00,Kimberly Serno,1,7.5 - 10 min,Visualization,<= 50 Meters,False,Undetermined,Canada Goose,Branta canadensis,174999.0,76625.0,CANG,False,False,17.4,70.0,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,Moderate effect on count,False,False,Grassland,MONO,5,May,Spring,6,Partly Cloudy,<= 50 Meters,1.0,Calm,Moderate,8.75,False
MONO,,,MONO-0032,Grassland,2018,2018-05-10,06:10:00,06:20:00,Kimberly Serno,1,0-2.5 min,Singing,50 - 100 Meters,False,Undetermined,Northern Cardinal,Cardinalis cardinalis,179124.0,94228.0,NOCA,False,False,17.4,70.0,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,Moderate effect on count,False,True,Grassland,MONO,5,May,Spring,6,Partly Cloudy,50 - 100 Meters,2.0,Calm,Moderate,1.25,False
MONO,,,MONO-0032,Grassland,2018,2018-05-10,06:10:00,06:20:00,Kimberly Serno,1,0-2.5 min,Singing,<= 50 Meters,False,Male,Indigo Bunting,Passerina cyanea,179150.0,94257.0,INBU,False,True,17.4,70.0,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,Moderate effect on count,False,True,Grassland,MONO,5,May,Spring,6,Partly Cloudy,<= 50 Meters,1.0,Calm,Moderate,1.25,True
MONO,,,MONO-0032,Grassland,2018,2018-05-10,06:10:00,06:20:00,Kimberly Serno,1,0-2.5 min,Visualization,<= 50 Meters,False,Female,Canada Goose,Branta canadensis,174999.0,76625.0,CANG,False,False,17.4,70.0,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,Moderate effect on count,False,True,Grassland,MONO,5,May,Spring,6,Partly Cloudy,<= 50 Meters,1.0,Calm,Moderate,1.25,False
MONO,,,MONO-0032,Grassland,2018,2018-05-10,06:10:00,06:20:00,Kimberly Serno,1,0-2.5 min,Visualization,<= 50 Meters,False,Male,Canada Goose,Branta canadensis,174999.0,76625.0,CANG,False,False,17.4,70.0,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,Moderate effect on count,False,True,Grassland,MONO,5,May,Spring,6,Partly Cloudy,<= 50 Meters,1.0,Calm,Moderate,1.25,False
MONO,,,MONO-0032,Grassland,2018,2018-05-10,06:10:00,06:20:00,Kimberly Serno,1,0-2.5 min,Singing,<= 50 Meters,False,Male,Common Yellowthroat,Geothlypis trichas,178944.0,92708.0,COYE,False,False,17.4,70.0,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,Moderate effect on count,False,True,Grassland,MONO,5,May,Spring,6,Partly Cloudy,<= 50 Meters,1.0,Calm,Moderate,1.25,False
MONO,,,MONO-0032,Grassland,2018,2018-05-10,06:10:00,06:20:00,Kimberly Serno,1,2.5 - 5 min,Singing,<= 50 Meters,False,Male,Grasshopper Sparrow,Ammodramus savannarum,179333.0,83867.0,GRSP,False,False,17.4,70.0,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,Moderate effect on count,False,True,Grassland,MONO,5,May,Spring,6,Partly Cloudy,<= 50 Meters,1.0,Calm,Moderate,3.75,False
MONO,,,MONO-0032,Grassland,2018,2018-05-10,06:10:00,06:20:00,Kimberly Serno,1,2.5 - 5 min,Calling,,True,Male,Red-winged Blackbird,Agelaius phoeniceus,179045.0,93613.0,RWBL,False,False,17.4,70.0,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,Moderate effect on count,False,False,Grassland,MONO,5,May,Spring,6,Partly Cloudy,nan,,Calm,Moderate,3.75,False
MONO,,,MONO-0032,Grassland,2018,2018-05-10,06:10:00,06:20:00,Kimberly Serno,1,2.5 - 5 min,Visualization,,True,Female,Red-winged Blackbird,Agelaius phoeniceus,179045.0,93613.0,RWBL,False,False,17.4,70.0,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,Moderate effect on count,False,False,Grassland,MONO,5,May,Spring,6,Partly Cloudy,nan,,Calm,Moderate,3.75,False
MONO,,,MONO-0032,Grassland,2018,2018-05-10,06:10:00,06:20:00,Kimberly Serno,1,2.5 - 5 min,Singing,50 - 100 Meters,False,Undetermined,Carolina Wren,Thryothorus ludovicianus,178581.0,88350.0,CARW,False,False,17.4,70.0,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,Moderate effect on count,False,False,Grassland,MONO,5,May,Spring,6,Partly Cloudy,50 - 100 Meters,2.0,Calm,Moderate,3.75,False
